gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.25675976686382,0.0,0
Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),79.26313465517993,5152.1,0
Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.363910373076706,276.82,0
Male,0,No,No,56,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.7807189153314,1331.72,0
Female,0,Yes,Yes,72,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.848902130843925,4453.12,0
Female,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.60576834940669,1689.69,1
Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.42569159874199,971.96,0
Male,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.84696196009614,7401.59,0
Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.88436043632809,1381.14,0
Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.306166942681806,219.14,0
Male,0,No,No,30,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.7269723155676,3141.81,1
Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.49896720810571,2650.47,0
Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.78268579054655,0.0,1
Female,0,Yes,Yes,47,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),71.07204271217302,3340.39,0
Female,0,No,No,0,No,No phone service,No,No,No,No,No,Yes,Yes,One year,No,Electronic check,52.480070196832,0.0,0
Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.63061371903358,8541.4,0
Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.60497537475752,5286.72,1
Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,112.88471796027893,6095.77,0
Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.1249141791955,739.37,1
Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.80156488426657,5381.91,1
Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.6345168153492,877.79,1
Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,2640.0,1
Female,0,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.758895939166862,237.59,0
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.67918602242491,403.4,1
Female,1,Yes,No,63,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,7560.0,1
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.4527744669868,0.0,1
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,105.89382670560767,6459.52,1
Female,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.89592444570561,626.88,1
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.30546463533332,2575.33,0
Male,0,No,No,0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.71889485311152,0.0,1
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.83796035640077,169.68,1
Female,0,No,Yes,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.41517430554593,117.66,1
Male,1,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.99051338570023,5207.41,0
Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,112.43862850846033,8095.58,0
Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.447621463559724,1593.07,0
Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.21335539640148,3751.68,0
Female,1,No,No,15,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,49.01909459473471,735.29,0
Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.751859541185,771.77,1
Female,1,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.66867588996428,1269.69,0
Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,54.28217814418776,108.56,0
Female,0,No,No,31,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.911732462548073,865.26,0
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5045291561124,6666.8,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,113.01778506323713,8137.28,0
Female,0,No,No,45,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,120.0,5400.0,0
Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.73138726289514,1800.36,1
Male,1,Yes,Yes,50,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,114.73976594298487,5736.99,1
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.76416825890053,5414.61,0
Female,0,Yes,Yes,49,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.770547312842343,1115.76,0
Male,0,Yes,Yes,64,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.950986690504077,1852.86,1
Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,89.06260888597298,0.0,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,120.0,8640.0,0
Male,0,No,No,58,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,60.500931594715496,3509.05,0
Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),60.755165092621525,1883.41,0
Male,0,No,No,28,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),39.15126779355013,1096.24,0
Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,112.26324546541547,4378.27,0
Male,1,Yes,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,34.373598252882154,1099.96,1
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,77.01344192113795,5467.95,0
Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,97.61563160828653,1561.85,1
Male,0,No,No,44,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.41399083122373,4682.22,0
Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.676718320341788,1950.02,1
Female,1,No,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.3826705015761,2861.48,1
Male,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),26.637247702327674,53.27,1
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.21105458520805,882.11,1
Female,0,No,No,44,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.92199490377852,920.57,0
Female,0,No,No,11,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,86.42465967946,950.67,1
Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.120350526719825,1743.46,0
Male,0,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.306773321671976,3433.18,0
Male,0,No,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.77492182333539,495.42,0
Female,0,Yes,Yes,29,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.06814363528906,523.98,0
Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),93.58863702839369,374.35,1
Male,1,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,76.3674118630427,1832.82,0
Female,0,No,No,50,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.77145318880858,2988.57,0
Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.47302880240751,3177.24,0
Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.285768823413974,1092.0,0
Female,0,No,No,67,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,57.80504415441955,3872.94,0
Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.43934528073659,4809.16,0
Male,0,Yes,Yes,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.963516020554756,0.0,1
Female,0,No,No,48,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.105193844947266,2789.05,0
Female,0,No,No,46,No,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.491086194324154,2828.59,0
Male,0,No,No,57,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.12109264035331,4509.9,0
Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,7320.0,0
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,101.09463535536237,7278.81,0
Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,92.94531238805506,1022.4,1
Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.98823883281281,0.0,1
Male,0,No,Yes,33,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),47.28744210823821,1560.49,1
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.59818154007253,64.6,1
Female,0,Yes,Yes,66,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),72.90345533235686,4811.63,0
Male,1,Yes,No,49,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,33.18526172127785,1626.08,1
Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.460475910929645,677.59,0
Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,99.26927830729451,893.42,1
Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.326171640050422,0.0,1
Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.453762175827375,1027.06,1
Male,0,No,No,11,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.2226099674871,255.45,0
Male,0,No,No,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,28.60378018512704,114.42,0
Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.80826522263837,4295.69,0
Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.10420168777927,7963.09,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,113.54533836513014,8175.26,0
Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,60.59809710385921,848.37,0
Female,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.33242924379708,1095.99,0
Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.83992018207225,1170.28,0
Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.44178597737069,6007.81,0
Female,0,No,No,67,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.081588681912216,3422.47,0
Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.28378585019743,7199.88,1
Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.71088498522944,5595.18,1
Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,109.48342937520941,2518.12,1
Female,1,No,No,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.19234426566098,3659.62,1
Male,0,Yes,Yes,67,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.125401101944266,1482.4,0
Female,1,No,No,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.84762220080025,7117.03,0
Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.31506564830897,3920.71,0
Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.0,6600.0,0
Female,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.868587134415876,393.63,0
Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.3014326220001,4123.67,0
Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),120.0,7680.0,0
Male,0,No,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.922953779714188,179.31,0
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.80215401828043,6393.76,0
Female,1,No,No,8,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.83500674868672,862.68,1
Female,1,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.5522129603336,6682.68,0
Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,58.22804593661549,3668.37,0
Male,0,No,No,46,Yes,No,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,75.0635957874339,3452.93,1
Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.13614112219675,0.0,1
Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,120.0,8640.0,1
Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,78.0978143433974,4529.67,0
Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.67425824114886,2112.27,0
Male,0,No,No,47,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,35.80739887913562,1682.95,0
Male,1,Yes,No,72,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,111.85635633716288,8053.66,0
Female,0,No,Yes,56,Yes,Yes,No,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),105.96572301673748,5934.08,1
Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.584786549605237,669.13,0
Male,1,Yes,No,43,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.379868641240854,790.33,0
Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.02760862908355,1365.58,0
Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.19425548343638,5082.35,0
Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.339170676283,1620.77,0
Male,0,No,No,26,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.737643314829302,591.18,1
Male,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,110.4080314020338,6182.85,0
Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.29164216579983,1623.12,0
Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.39165805015223,1366.66,0
Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.110312488741826,505.99,1
Female,1,No,No,17,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,77.02228763098941,1309.38,0
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.934383831475593,1651.28,0
Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.72956262604868,8116.53,0
Female,0,Yes,Yes,29,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.647500944282566,859.78,0
Male,1,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.36384889254161,1139.09,1
Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.487432584279404,3124.37,0
Male,0,No,Yes,47,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.07617658603692,4327.58,0
Male,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.8408058596319,2568.75,1
Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.71550718897153,1913.59,0
Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.42352443746026,4726.64,0
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.50600195609164,8604.43,1
Male,0,No,Yes,16,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.658720448693735,458.54,0
Female,1,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,53.03543414112875,1856.24,0
Female,0,No,No,21,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.6882046902809,455.45,0
Female,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.38807213046333,1086.99,0
Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),120.0,7680.0,1
Female,0,Yes,No,72,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.50566459949148,1980.41,1
Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.45961615632112,518.76,1
Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,120.0,4560.0,0
Female,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.41264991213372,219.71,0
Male,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,95.50748111286161,1910.15,0
Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.73796564154797,1915.81,1
Male,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.86571969381737,2806.9,1
Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),50.493079677326556,1464.3,0
Male,0,Yes,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.910375863211335,83.64,1
Male,0,Yes,Yes,12,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.34118919497577,928.09,1
Female,1,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.79058296590874,3336.04,0
Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.8261189739618,1978.61,0
Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,3000.0,1
Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.32254328844863,5902.58,0
Female,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,7200.0,1
Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,69.01652566996974,3036.73,0
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.704279727741,5635.78,0
Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.60543797065321,1411.87,1
Female,0,Yes,Yes,54,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.361558727973698,1261.52,1
Male,0,No,No,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.7401695965911,420.58,0
Male,0,Yes,Yes,41,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.246227576484046,2060.1,0
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.554130611382305,306.2,0
Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.92145367435121,4818.34,1
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.89639628208437,6642.75,0
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.4403504334054,7166.42,1
Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,85.45931521405042,4358.43,0
Female,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.97690512161982,7918.48,1
Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.505504351095684,1764.4,0
Female,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.35048180582866,4529.28,0
