gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,113.01569565389988,7685.07,0
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.94566899023476,566.62,0
Male,1,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,113.22684362845028,2264.54,1
Female,0,Yes,Yes,27,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.88010110753548,1724.76,0
Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,7920.0,1
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.664558601367567,1928.2,1
Male,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,120.0,2880.0,1
Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,62.64883854039183,3320.39,1
Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.49083361304731,6921.85,0
Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.9589914495186,0.0,1
Male,0,Yes,Yes,42,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.0664281921049,968.79,0
Male,1,No,No,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.23402587985108,1514.79,1
Female,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.304351981840178,1604.09,1
Female,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,74.74723109147324,5381.8,0
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.27268309850956,453.09,1
Male,0,Yes,Yes,44,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),88.13212471476905,3877.81,0
Male,0,No,No,47,No,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.703719622512345,2994.07,0
Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,84.19624081885374,1010.35,1
Male,0,Yes,Yes,52,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.132633016215514,1202.9,0
Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0330153657609,680.26,1
Male,1,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.48869833706674,5448.79,0
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,120.0,8640.0,0
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,73.37550808515938,5283.04,0
Male,0,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.00532325715405,1508.15,0
Female,0,No,Yes,29,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.43767244868303,1839.69,1
Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.92454644721169,916.64,0
Female,0,Yes,No,23,Yes,No,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,98.11621126237756,2256.67,0
Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,113.67415828014622,8184.54,0
Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,117.22313837816412,3633.92,0
Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,67.60980885586993,540.88,1
Female,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,102.6241072632626,3591.84,0
Female,1,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.7747657518698,8263.78,0
Female,0,No,No,13,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.17795942595517,821.31,1
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.67541928760322,8184.63,1
Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,71.06186675685511,2913.54,0
Female,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.43787048842594,6260.65,0
Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.811170857865406,638.11,0
Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.2770477214774,0.0,1
Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,54.47000066497599,817.05,0
Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.89766072647744,5873.86,0
Female,0,Yes,Yes,72,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),55.072260630775226,3965.2,0
Male,1,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,7560.0,1
Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.25144026164777,252.75,1
Female,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.116897045476662,949.09,0
Male,0,No,No,8,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.646483250332864,189.17,1
Female,0,No,No,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.876257837396768,137.26,1
Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.31942343626588,2671.67,0
Female,0,No,No,8,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.389318343401936,179.11,1
Male,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.34599903989556,5168.65,1
Female,0,No,No,34,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.09982123199904,1091.39,0
Male,0,Yes,Yes,72,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.61837166304008,7892.52,1
Male,0,No,No,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.29459746669506,177.06,0
Female,0,No,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,50.28661118974046,955.45,1
Female,1,No,No,3,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.49669574881632,316.49,1
Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.69295204841808,64.69,1
Male,0,No,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7359693217677,469.98,1
Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.29094192615365,999.49,0
Female,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.40359166863016,406.67,0
Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,35.15658640179655,210.94,0
Male,0,Yes,Yes,55,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15369997269609,1108.45,0
Male,0,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,117.063052696822,5736.09,0
Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.04053692779105,1955.93,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8640.0,0
Male,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.047395807163763,72.14,1
Female,0,No,No,36,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.996437467138925,1043.87,0
Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,86.37101056878015,5182.26,1
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.60173483448817,202.41,0
Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.28744589351541,1974.9,0
Male,1,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,104.06871875764806,3954.61,1
Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.62279807321192,7060.48,0
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.24155367547952,416.21,1
Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.8076457099278,1341.69,1
Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),96.91733943809344,3101.35,1
Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.25730242934776,7633.5,0
Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.17591505129971,1959.05,1
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.340388256368204,2040.51,0
Male,0,Yes,No,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.584136623892345,1698.06,0
Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,86.10992157014562,1205.54,0
Male,0,Yes,Yes,72,No,No phone service,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,51.05953843179971,3676.29,0
Male,0,Yes,Yes,63,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,7560.0,0
Female,1,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,119.9230535806138,2158.61,0
Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.5094383937708,0.0,1
Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,103.6225139177704,7460.82,0
Male,0,Yes,Yes,28,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,42.49145842656068,1189.76,0
Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.64089528197464,1479.38,0
Female,0,No,No,56,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.17249015810712,4881.66,0
Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,113.19618735082608,6452.18,0
Male,0,Yes,No,11,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.0870289246141,1177.96,1
Female,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.500087237890117,331.5,0
Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.95383259769675,105.91,1
Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),89.18286585177671,6421.17,0
Male,0,No,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34.8583366675815,766.88,1
Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.66460523657722,1642.63,1
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.0,1200.0,1
Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),67.2690721447282,1278.11,0
Female,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.13499101480409,5102.61,1
Female,0,No,No,41,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.29690862033754,914.17,0
Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.85812597943113,1448.62,0
Female,0,Yes,Yes,31,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.16442749732148,749.1,1
Female,0,No,No,4,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,90.0388007688386,360.16,1
Female,1,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.52886890685144,764.23,1
Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),120.0,8640.0,0
Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),87.19340598184445,1307.9,1
Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.00328639978592,812.05,1
Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.39992462634531,754.0,1
Female,0,No,No,13,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.99117237644036,1182.89,1
Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.09225084362664,3138.04,0
Female,0,Yes,Yes,72,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,43.590586298388,3138.52,0
Female,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.29286590110652,1048.18,0
Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,109.43269891349514,984.89,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.45707854825724,8096.91,0
Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,82.22878580158756,1809.03,1
Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.36584777012428,0.0,1
Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),32.70606534259156,327.06,1
Male,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.93486349490532,1062.76,1
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.609295140151197,424.97,0
Female,0,Yes,Yes,42,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.588278963563123,864.71,0
Female,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.63872762838946,3514.99,1
Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.22147526996176,1212.44,1
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.0190122881116,8425.37,0
Female,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,70.46588792438656,2466.31,0
Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,96.01131100400036,6720.79,0
Female,0,No,No,54,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.146860404413165,1249.93,0
Male,0,No,No,54,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,104.7483043422687,5656.41,1
Male,0,No,No,65,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,43.78364598875285,2845.94,0
Female,1,No,No,31,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,108.81797041733014,3373.36,0
Male,0,No,No,29,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,58.37787394512307,1692.96,0
Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,84.99780903767436,1444.96,1
Female,1,Yes,No,41,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,65.61134275931269,2690.07,1
Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,67.57505878894787,743.33,1
Male,0,No,Yes,13,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.702559419534214,308.13,0
Female,0,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.128630165221058,1339.92,0
Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.06979025066228,294.49,1
Female,0,No,No,33,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),113.7308999700239,3753.12,0
Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8520.0,0
Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),115.49429888531144,5890.21,1
Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.82273759022472,8028.12,0
Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),96.81579531959336,4937.61,0
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.0456468015638,0.0,0
Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.58762184357776,6715.72,0
Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.47803965620735,695.21,1
Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.46254518873452,6945.3,0
Male,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.65159093244596,0.0,1
Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.47230191371392,2815.31,0
Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.86325992524472,3195.62,0
Male,1,No,No,50,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,107.01706179768988,5350.85,0
Female,0,No,No,27,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,102.0643219883001,2755.74,0
Female,0,No,No,33,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.69509216343651,2563.94,0
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.31329257041172,3622.56,0
Female,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.246380183533358,384.68,0
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.03340221415021,0.0,1
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.487714606717063,97.95,1
Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,58.59356337631439,3222.65,0
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,85.93738917840757,5843.74,0
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,4200.0,1
Male,1,Yes,No,72,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,119.24952727836516,8585.97,0
Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.74062289205276,2585.0,1
Female,0,No,Yes,23,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.20237593733577,1637.65,0
Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.3596852624656,1050.91,0
Female,1,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.03062826526609,246.09,1
Male,0,No,No,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.38015763390065,1425.12,0
Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,120.0,8640.0,0
Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),53.05580003340697,0.0,0
Male,1,Yes,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,114.21900476316506,5368.29,1
Male,0,No,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.16171878317764,440.07,1
Male,0,No,No,17,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.00721365549514,1479.12,1
Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.01762528611697,1794.46,1
Male,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),42.95414066085604,257.72,0
Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.9145906623659,3243.22,1
Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),95.58981308270914,2389.75,0
Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.23630598117228,2856.22,1
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.97240902600576,1184.59,1
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),63.23942147654921,1580.99,0
Male,0,Yes,Yes,39,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.0435466423314,898.7,0
Female,1,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,120.0,7320.0,0
Male,1,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,105.86763525061026,2434.96,1
Male,1,Yes,No,5,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.0965296600509,450.48,0
Male,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.66029857803242,2636.83,1
Female,0,Yes,Yes,41,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,61.02610310837318,2502.07,1
Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,3960.0,0
Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.56543910470528,3039.83,1
Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),71.08841216413295,4194.22,0
