gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,Yes,34,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.920647330176482,745.3,0
Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.0965143194996,3086.44,1
Male,0,Yes,No,72,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,115.41349853928456,8309.77,1
Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,104.51987003305408,313.56,1
Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.70300942632286,3636.51,0
Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.13224685945796,1056.25,0
Female,0,Yes,Yes,20,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.13451442532981,522.69,1
Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.45551672522208,823.29,1
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,120.0,8640.0,1
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),102.21623435175665,1022.16,1
Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,5520.0,0
Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,77.75214755729404,1010.78,1
Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.57364032977021,6116.71,0
Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),53.58537168632747,107.17,1
Female,1,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),111.26710126121156,7232.36,0
Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,4920.0,1
Female,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.71340703554207,173.71,0
Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.38570643263188,4248.13,0
Male,1,No,No,33,Yes,Yes,No,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),91.23208650736814,3010.66,1
Male,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.734564446905647,108.67,0
Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,5760.0,1
Female,0,Yes,Yes,60,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.9292656676122,1315.76,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.33864436972456,7656.38,1
Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,120.0,8040.0,0
Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,89.62530771175527,717.0,1
Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,120.0,4320.0,1
Male,0,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.24409848516371,361.15,0
Male,1,No,No,0,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.038931857061726,0.0,1
Female,0,No,No,9,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.27646508957078,191.49,0
Female,1,No,No,50,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.69876713853172,3034.94,1
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8640.0,0
Female,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.85487952259047,2648.23,1
Male,0,Yes,Yes,72,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.690027519721383,1561.68,1
Female,1,Yes,No,38,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.23057623732708,1946.76,0
Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,99.95030689393685,1199.4,0
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.92840355401356,2455.5,1
Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,79.5054121009373,3975.27,0
Male,1,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,5280.0,1
Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.6269535688172,458.03,0
Male,0,No,Yes,35,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,71.02153872766422,2485.75,1
Female,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.583812643184434,0.0,1
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.086503142679117,25.09,1
Female,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.9120546975401,1496.77,1
Male,0,No,No,9,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.829501094865385,205.47,1
Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95653219693311,177.91,1
Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.56047503446042,2351.21,1
Female,1,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.355366321020384,27.36,1
Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,120.0,720.0,1
Male,0,No,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.780605802384372,892.1,0
Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.93346508173566,5991.34,0
Male,0,No,No,7,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,29.082488884329518,203.58,1
Male,1,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.38245828631302,7547.39,1
Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,114.95899295637024,5288.11,0
Male,0,No,No,7,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.88715869656195,699.21,0
Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,98.04576324636817,3235.51,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.11127729167323,2607.12,1
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),53.83359386138973,269.17,1
Female,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.37857610290896,1755.26,0
Female,0,Yes,Yes,46,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.08859032989771,2534.08,1
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.98359120515453,2057.66,1
Female,1,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,115.90164105541652,4867.87,1
Male,0,Yes,No,15,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,61.30736946840762,919.61,1
Male,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.10262001888053,7999.39,1
Male,0,No,No,64,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.171005141928184,2826.94,1
Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.307738976755022,870.0,0
Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.8199918631054,570.5,1
Female,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.052979554259544,350.37,1
Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.83630416484158,1041.89,0
Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,79.99093894450387,159.98,1
Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,111.90141717673126,2349.93,1
Male,0,No,No,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.231505714686467,133.39,0
Female,0,No,Yes,26,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.102983000569594,1016.68,1
Male,0,No,No,4,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.92728556917084,231.71,1
Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.20842898396589,7540.8,1
Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,94.39953526865136,4247.98,1
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.27056279467108,679.62,1
Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.6256429235038,3324.14,1
Female,0,Yes,No,54,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.86049788676662,5230.47,1
Male,0,No,No,17,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,44.37204292666765,754.32,0
Female,0,Yes,Yes,39,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.08207076934447,3513.2,1
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.0138948412217,696.11,1
Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,80.4601456112803,2252.88,1
Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.646153434949866,0.0,0
Female,1,Yes,No,43,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,100.17268505875839,4307.43,1
Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.7548627278639,5923.82,0
Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),105.62270801663873,105.62,1
Female,1,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.50918508304453,7668.66,1
Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.44612757706874,8528.12,0
Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.46335444522241,1690.88,1
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.77308797473144,2215.66,0
Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.22863138601555,4724.37,1
Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.83474615561725,6654.75,1
Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.85612133746274,3474.24,1
Male,0,Yes,Yes,45,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.37196284609274,2941.74,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,120.0,8640.0,0
Female,1,Yes,No,72,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,120.0,8640.0,1
Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,119.76215275224955,8622.87,0
Female,1,No,No,26,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.37339702633308,607.71,1
Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,120.0,7800.0,1
Male,1,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,113.72739136293268,4549.1,1
Male,0,No,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.92462821261131,0.0,1
Male,0,No,No,25,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.58299794426715,2314.57,1
Female,0,No,No,72,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,46.53579500443279,3350.58,0
Male,0,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.215111008764413,1310.69,0
Female,0,No,No,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.402145998244862,170.82,1
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.01115494924527,0.0,1
Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,113.1289984852698,3507.0,0
Female,0,No,No,23,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.47849592268698,1345.01,0
Male,1,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.08811812501297,6872.55,1
Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.94332822584556,2259.92,1
Male,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),97.50327414506411,682.52,1
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.88040627727155,828.8,1
Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,68.56356265723097,1714.09,0
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.77083354882281,6046.25,1
Female,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,3600.0,0
Female,0,No,No,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.210710692469526,127.26,0
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.1035719656241,7639.46,0
Male,0,No,No,21,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5770410017502,495.12,1
Female,0,Yes,Yes,3,No,No phone service,No,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),33.50963576128985,100.53,1
Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),98.50476596138124,6796.83,0
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.66913528375967,6946.17,0
Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.46466479884641,7919.6,1
Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,76.86426287659329,5534.23,0
Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.60225151118778,97.2,1
Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.087297460378046,2382.4,0
Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),120.0,6120.0,1
Female,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.334035455001473,303.34,0
Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,99.25603418231934,5062.06,1
Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,88.80089150540051,3907.24,0
Male,1,No,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.42618051435706,2530.49,0
Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,120.0,1080.0,1
Female,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.05709059456449,3698.74,0
Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,7920.0,0
Male,1,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.19522086433307,0.0,1
Male,0,Yes,No,61,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.9663013011029,4572.94,1
Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,6360.0,1
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.96312103937571,0.0,1
Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),97.24795305897912,6807.36,0
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.01690602771245,340.07,0
Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,59.894006827273046,4312.37,0
Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.93809016333607,4312.78,0
Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),88.89019919799424,2755.6,0
Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.99135540217546,8207.38,1
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.46889539133599,45.47,1
Male,0,Yes,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,42.71645581533592,1964.96,0
Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,5880.0,1
Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.55213945307096,3258.53,0
Female,0,No,No,9,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.54882668479246,229.94,1
Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.86410294866087,1913.57,0
Female,1,No,No,27,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.654500712275855,692.67,0
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),116.07770476063952,8241.52,0
Male,0,Yes,Yes,54,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.27752663938026,4064.99,0
Male,0,No,No,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.638965835322182,333.86,0
Female,1,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,80.17814725584009,4570.15,0
Male,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.53896397343303,4311.42,0
Male,0,Yes,Yes,68,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.96069996944653,1629.33,0
Male,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.3137371161357,5955.65,0
Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,116.18027985223151,4298.67,1
Male,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.392828077875876,1756.28,0
Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.63025668208326,3625.21,1
Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.04561057619127,3775.23,0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.95222299466796,8132.56,0
Male,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.7532667051511,3411.12,1
Female,1,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,99.8090862915383,7186.25,0
Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.15177207368262,5839.17,0
Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.56601312249276,4127.94,1
Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,56.31281977573934,4054.52,0
Male,0,Yes,Yes,64,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.278822466167625,1361.84,0
Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.76058928312091,2264.34,1
Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.94546962288649,299.78,0
Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.22352880511204,4142.72,0
Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.46984363100906,2136.75,0
Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,66.87370838235324,869.36,0
Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,114.96256597943535,7012.72,1
Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.19667086864875,2946.88,0
Female,1,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.66921966834325,520.02,0
Female,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.914537662606,241.06,0
Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),70.61626534584497,4801.91,0
Female,0,Yes,Yes,48,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.588171674024608,1036.23,1
Male,1,No,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.650562849890022,800.57,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,8640.0,0
